user_id,elo,username,country,num_appearances,adjusted_median_pScore,final_score,global_rank,final_rank
15210942,230.30053293874784,[LS]PlzNjoyGame,SG,4.0,0.3814699596989997,0.5925357341557653,2946.0,524
27029245,274.58431613482225,WingsOfRain,CN,3.0,0.2354669147025707,0.5915360198849375,309.0,525
3154852,275.8969138082535,aitor98,ES,3.0,0.226867938938744,0.5904351314944477,7170.0,526
13470043,299.8399627072681,Acestrol,PH,2.0,0.1500441255285693,0.5904253307476204,2947.0,527
9880422,223.40254265082487,rubyy,KR,4.0,0.3930931671353731,0.5899027195555673,1904.0,528
29051886,161.05160405731706,Crimzenite,AU,8.0,0.6991435934788948,0.5898511974099163,1075.0,529
36184065,313.27780016217366,Lirileh,MX,2.0,0.0993182558433275,0.5885114581963492,256.0,530
29743849,222.11277108715976,[GB]Lingyu,CN,5.0,0.3912947058437983,0.5884142911627027,483.0,531
20173583,270.0539960747709,iLeLv,KR,4.0,0.2362555967570989,0.5880900453549869,456.0,532
19838168,258.24961853754274,Thia,SG,4.0,0.2723891226636935,0.5876579658031238,2521.0,533
24531833,192.92936787566617,dolfin-_,SG,5.0,0.4814639025165514,0.5875562498679717,477.0,534
23299675,302.0737609564732,Monpluk,TH,2.0,0.1301208962357417,0.5872252505192989,2102.0,535
17775010,220.39259062112512,Hoolheyak,AU,4.0,0.3906352352609853,0.5868653398786008,801.0,536
6537441,191.7181317654876,basicmaime,TH,8.0,0.6367046880384413,0.5864535901368564,6105.0,537
7830397,245.63296854325128,MSKFA kemi,JP,4.0,0.3078800352157702,0.5864114010806819,1761.0,538
23833099,315.6940263651839,kilotek,MX,1.0,0.0809658328241893,0.5858520643943291,188.0,539
7486692,288.96333596978906,decoy-,CZ,2.0,0.166531482878595,0.5858121924246135,1537.0,540
20288785,284.31650924761084,Mania,US,2.0,0.1795546004913211,0.5853409056075249,927.0,541
15835499,260.2336465008113,[GS]Astra,US,3.0,0.2548565980374724,0.584856581613969,2318.0,542
14934242,No Elo,Akermo,0,11.0,0.7415701463588518,0.5845265100722863,,543
12595010,236.41352306081444,ericcccc2,PE,10.0,0.5537210171746719,0.5843747342889696,1106.0,544
15289293,189.40844781601632,vanposen,CN,8.0,0.6346524436865909,0.5842893014655445,2020.0,545
17242265,237.84624066067764,ERA Mystiik,CA,5.0,0.3241884540194517,0.5842386175633328,466.0,546
15288539,190.7656297955617,Tsumikiyuzu,CA,12.0,0.6305117031052903,0.5836454210939522,273.0,547
17802217,214.9291102063094,- O R E O,PH,5.0,0.3945510813739185,0.5834531087318873,1947.0,548
9423766,96.4781701263413,Logan636,US,16.0,0.7927394576797434,0.5834337234851013,6972.0,549
31524315,302.74162325956075,MyAngelTlipoca,CN,1.0,0.112435213901763,0.5833268508857993,306.0,550
15889644,186.67111611269524,HeavenUsurper,CN,5.0,0.4819733066076828,0.5826504419319464,4048.0,551
7306522,270.83943555471564,PatouZ,FR,7.0,0.4893281849877696,0.5826029909420289,4637.0,552
22825158,262.63226740549254,[Dan],US,2.0,0.2370172313165687,0.5823117021779206,110.0,553
16018038,259.95776031510223,frawog,GB,7.0,0.5060614512816494,0.5818657967684828,298.0,554
12818249,304.38816996946787,IvanOfficial,MY,1.0,0.1013281368066691,0.5818655290886385,572.0,555
29274258,227.1913106724276,Gisel,BR,1.0,0.3472952380182184,0.58146394331263,333.0,556
24972284,212.4836919136614,Waring0,RU,6.0,0.393737880575355,0.5812822868240413,1321.0,557
35237151,249.33194202796508,NeroWye,MX,3.0,0.2753065762784131,0.5812170979153652,336.0,558
25005439,200.28427908444684,alison,MX,6.0,0.4325336647772944,0.5812001710202019,146.0,559
18265431,236.11536154376267,[Mom] -So1-,HK,10.0,0.5447551588467285,0.5809779245656076,2472.0,560
17544482,278.8885097460945,KyNets,HK,2.0,0.1789222379948735,0.580816521870362,3482.0,561
32611807,236.9437241340044,Shoost,UA,3.0,0.3127590036697689,0.5806462108186178,229.0,562
16665306,200.2500928645288,aeko,CZ,9.0,0.6045544442400779,0.5802133382229363,532.0,563
34902541,232.73141350269265,Ylderuem,DE,3.0,0.3218081175957151,0.579527729410163,584.0,564
14762260,278.532844356127,[LS]Trymatic,SE,3.0,0.1722259048864851,0.5788510175217183,844.0,565
12545346,202.5644141746408,Fisu,FI,18.0,0.5946595151275041,0.5780999964015827,1217.0,566
16837177,239.82294053619304,CappK,NZ,3.0,0.2930058176419836,0.5780078928659311,698.0,567
10236326,-21.76134560232777,YeonHong187,MY,9.0,0.9808254830355092,0.5776675572821729,4993.0,568
24553856,220.381340846643,taoovnnha,VN,4.0,0.3527362235462477,0.5773512237907305,549.0,569
26233818,210.6878023070504,Infinityyyyyyyy,CN,4.0,0.3832350025486751,0.5772037165592572,1512.0,570
32494511,115.37856572315772,HowToPlaySV,CN,6.0,0.6888353840597218,0.57719020777806,1588.0,571
7746055,270.6417921157067,Parinya,SE,2.0,0.1906614056771569,0.5771277969329838,1175.0,572
169992,221.3427470319976,Halogen-,US,8.0,0.5592122737268587,0.5770178979525801,4506.0,573
20234457,245.6599109777032,Ogata Kanna,CL,1.0,0.2697142598272996,0.5768610990204309,706.0,574
19233993,233.1168925077948,Rakumi,US,4.0,0.3096921776414821,0.5767990971803236,2461.0,575
12548652,167.28027559507277,Huntsman01,US,7.0,0.6516902089961102,0.5767030083375466,930.0,576
8599070,149.44531149792584,ababa,DE,5.0,0.5757452561747226,0.5762273971248987,4738.0,577
10924058,200.5320538760081,AxReo,JP,7.0,0.5920521224007846,0.5759083859574153,2549.0,578
22491203,209.4676208243449,elicccc,TW,10.0,0.5758322947930972,0.5756254825195639,450.0,579
10493359,211.02337236775017,_Hyuns,KR,6.0,0.3735499832666136,0.5750446167566445,1717.0,580
16441559,300.66261431991404,xBlazemlg,SE,1.0,0.0829527149175568,0.5742604785127329,203.0,581
13794811,194.3539620088364,adalvr,IE,9.0,0.5978382704488195,0.5741590998729031,1248.0,582
27692500,201.11541602268449,takehsi2021,JP,5.0,0.4006321202461652,0.5738677579880008,2297.0,583
18804586,283.249824175932,mattobi,GB,1.0,0.1364452833777606,0.5736711497165538,1740.0,584
17705451,254.2809401499032,[LS]Bluestone,RO,3.0,0.2289146445751482,0.5735625290711519,438.0,585
10659178,238.56846114992533,SmilingKey,CL,5.0,0.2784100761520202,0.5733382938712022,3716.0,586
19401891,211.8782026733186,keep gambling,TH,3.0,0.3625435202597346,0.5729717445587157,1093.0,587
18511152,221.6966792578852,yuishi2501004,TW,2.0,0.3307931350511898,0.5729058378552925,768.0,588
34112607,284.5798971199471,Danet,ES,1.0,0.1275976887163858,0.5725219632474413,548.0,589
6535376,250.18386940622608,HowToBeIntel,TH,4.0,0.2359525361648546,0.5720323217769379,2801.0,590
18693260,287.6631249098896,FabrizzioGd,PE,1.0,0.1152419911192516,0.5719030226824903,2621.0,591
13104856,173.29736020170415,1Nuttelinha1,BR,5.0,0.4796642854553987,0.5713147112811439,1897.0,592
29944863,256.7578806394848,nick-haoran,AU,5.0,0.2116858334471721,0.5712337700324293,474.0,593
11609084,128.07633295207614,[ Kloc ],TW,7.0,0.7035417868857596,0.5710252389585451,1275.0,594
10540368,193.86799796824403,HD_AdreNaline,AU,9.0,0.5896151930492746,0.5709122245880152,1601.0,595
25850141,279.5619259424406,Raon2007,KR,2.0,0.1351589168013531,0.5703823204431642,883.0,596
8883576,No Elo,Hitachimako0721,0,8.0,0.7230530914624408,0.5699308450113867,,597
5054154,167.29929899040124,Crazzeh,FI,6.0,0.4904466116921935,0.5691946245702093,1335.0,598
11912607,184.1384006747057,diablorex1234,TW,8.0,0.6013989282367508,0.5691144744217296,1940.0,599
7097990,228.77539099975925,akizet,US,5.0,0.2902044087708972,0.5684196594879277,3831.0,600
18586390,183.1175221695283,neeeeeh,CN,8.0,0.6000096436107508,0.5679850972937175,1233.0,601
22612299,194.0929106189115,MalenaPop,VE,4.0,0.3983247917844774,0.5676408179878631,1158.0,602
9502281,198.83259838841568,Lolli,CN,8.0,0.5698742906562385,0.5669109378709097,736.0,603
25088164,171.6078085841968,soup3r,VN,6.0,0.4642671741885566,0.5660941964516287,1330.0,604
26086660,261.41572553671455,Selcaan,SK,1.0,0.1720551549069834,0.565040745631353,1306.0,605
3840946,126.27313450267047,SitekX,PL,10.0,0.6897561647941476,0.5649704126606933,3293.0,606
32180438,220.0182568021509,Cansole,AU,3.0,0.3044329722053767,0.564944742227519,289.0,607
18341280,275.8579602143864,Lowuki,RO,1.0,0.1253278562032032,0.564937559662148,1597.0,608
32901596,157.27768504668097,MSMS33,JP,12.0,0.6359641391127786,0.5648799918572989,1745.0,609
17753250,280.0045433242053,reticentfile,PR,1.0,0.1072240734564364,0.5637322659494232,948.0,610
19882148,181.76162409337465,amano_hina,TW,11.0,0.5900949392633953,0.5635939091895353,1310.0,611
7418493,236.3833775217288,Kibitz,MY,3.0,0.2462790341990264,0.563522350428715,2076.0,612
16399680,230.20778943519008,loleur361,FR,2.0,0.2643014110413496,0.5630752811675869,1598.0,613
7745408,103.9292374863302,StyGix,MY,16.0,0.7224983652699531,0.5628773230160771,7470.0,614
22174188,200.1198631293051,[NMC] Dro,AR,6.0,0.3537572431783429,0.5613108123227055,813.0,615
32635363,275.48804585132376,Yugamiii,CN,1.0,0.1120374576579204,0.5613068038841497,1206.0,616
22447212,261.7234538857893,- Lucy,AR,2.0,0.1557829387064694,0.5612071842649854,3814.0,617
23361135,259.1211674313391,Pakkoo,US,3.0,0.1636138562291313,0.5610781358124108,1549.0,618
8655604,241.82831398167548,Tupidix,CH,7.0,0.4791023008017694,0.5609900521902662,1864.0,619
5063207,264.04400669304954,AirSpan,GB,2.0,0.1448078096860083,0.5603210640068241,573.0,620
14160917,121.45280134088247,Blacku1,DE,6.0,0.5999865970499988,0.5597925028094992,1535.0,621
7762366,269.46554413221736,Not Who You Are,UA,1.0,0.1242006963955675,0.5595133921568407,1949.0,622
23892945,65.83300203101943,Mikufangirl,CN,19.0,0.7761719452602325,0.5585376880036856,3446.0,623
8782656,158.14701411464193,[GS]Einar,MY,15.0,0.6151415829172234,0.5579574238793616,6697.0,624
29547250,182.73775678646808,Eliyaa,HK,4.0,0.395907871135929,0.5579016053964588,2182.0,625
24851743,275.45815685860043,- ElGrincho -,UY,1.0,0.0945342975154485,0.5568929733483502,654.0,626
30234014,231.9644450588978,koronkun,TH,1.0,0.2324650526135068,0.5565036195457769,284.0,627
20179559,111.65293430407944,panny,TH,12.0,0.6908386301170888,0.5563127409513817,874.0,628
13941662,300.2237822105899,Domajnyk Pear,CZ,1.0,0.0126237852429894,0.5562690345181899,209.0,629
26268474,207.03294152598505,MrFoap,SA,7.0,0.525671280123976,0.5561471820866216,720.0,630
30740782,209.05057370023732,kzqdenix,ES,3.0,0.3036414446057305,0.555924824111329,415.0,631
33611159,260.2973688407367,Kenza,IT,2.0,0.1389977679368256,0.5558504527311076,359.0,632
15255368,No Elo,- Sky -,0,14.0,0.7038195414082026,0.5547704182537754,9770.0,633
15339833,143.79760588522092,ricetoasty,IT,12.0,0.6305943193255568,0.554615951381828,5186.0,634
14952379,282.6297479209302,GC2404,PA,1.0,0.0622583373281722,0.5545663394115171,1579.0,635
13577309,270.4144399624752,[Crz]nobder_QWQ,CN,1.0,0.1009920286600994,0.5544558661320433,665.0,636
12858368,263.53896055034915,hi gujys,US,1.0,0.1229314476453844,0.554428261900006,2036.0,637
11805458,35.550800624361074,StayHighKids,US,10.0,0.8149174015599706,0.5536840571075632,6047.0,638
17572282,204.8429893441606,ME1KO N3KO,JP,4.0,0.3073541258557974,0.5534717673834753,717.0,639
7972439,133.28118971692024,9919149,MY,5.0,0.5352317586874781,0.5530656726032315,3803.0,640
26278347,225.3194171314589,WhatuLvfor,CN,2.0,0.235344434173839,0.5518811142482912,364.0,641
5331420,162.6153795453019,Mortelspawn_,BE,6.0,0.4349425013400507,0.5515068828299691,2045.0,642
25750286,195.7503469608503,Zilava,MY,5.0,0.3236293552097106,0.5502403015440049,218.0,643
18144664,138.8429744527713,Nimacos,JP,8.0,0.6265593726240872,0.5501048627173872,1684.0,644
27235859,221.61852427027435,CapooFanboy,CN,3.0,0.2392378054075485,0.5498809109319912,1237.0,645
30885120,257.30911678034204,Firefly Neko,CN,1.0,0.1242754488161732,0.5497546196122162,600.0,646
4725379,205.7005179613379,Quenlla,ES,5.0,0.2897057900114865,0.5497352845143701,3699.0,647
21798971,206.31614234182663,-Deno-,BG,2.0,0.2876174781450995,0.5497066881909434,729.0,648
31548234,262.29405887219974,Tsukimia_,TW,1.0,0.1079714651609472,0.5496750147396856,785.0,649
16162078,185.3169369316257,Usie,GB,10.0,0.5445532668659606,0.5494766545526818,2771.0,650
11306153,228.2629518566125,jimmyreturnz,TH,3.0,0.2158822303949926,0.5493675063978958,1905.0,651
15142530,287.51588779279064,Ticy,SK,1.0,0.0254898163573523,0.5492747634382662,883.0,652
15186865,126.76732333845688,ERA GulMyMommy,ES,6.0,0.5406148292951968,0.5491765866087066,3670.0,653
17959501,150.1239675477864,dragiee,AE,6.0,0.4655858235451262,0.5491452730159118,2293.0,654
20705155,193.66544470894465,Eitherdiamond19,IT,4.0,0.324307891973233,0.5487335734387282,2404.0,655
15807665,182.1381010283508,alivn,CN,4.0,0.3612081584769691,0.548716613085591,765.0,656
21568700,235.5211392001766,Mizum,CN,2.0,0.1894255018716792,0.5485699852392621,,657
26377628,217.3619964814748,CJP_,MY,2.0,0.2469871461780522,0.5484008823200075,1293.0,658
17220267,140.29448963735686,LloydTTG,MY,4.0,0.4932400248148824,0.5481750087945073,2958.0,659
15225195,253.5316670182554,SPLONK,IE,2.0,0.1295249624741929,0.5480329612781015,4752.0,660
10553827,164.8515564577753,diamondBIaze,SE,14.0,0.5757514250053202,0.5479925931750763,3285.0,661
5066305,143.4724847301521,ImperialTrinity,US,11.0,0.6123590466994268,0.5478813645513162,3614.0,662
3869951,249.73846181004583,Shirou,KR,2.0,0.1401773507026439,0.547653671024681,1931.0,663
24675802,251.9640043048009,logann,US,1.0,0.1311031706215006,0.5471678909205098,117.0,664
12239110,188.21299575273852,Eon Musk,PH,11.0,0.5330809990974335,0.5471580955047822,7601.0,665
17323030,181.0489899349649,NOOB Army,HK,4.0,0.3576699241024921,0.5469532427675323,2574.0,666
17484397,229.8079815642017,WILLPWR,GB,3.0,0.2004758508169763,0.5467462690210347,1005.0,667
9049282,128.59345218397013,[RUE]Clamati,FR,12.0,0.6347402155386954,0.5466945712416407,,668
18394016,189.7159873454576,SadWrist,DK,4.0,0.327101460065674,0.5462576170255465,1978.0,669
18687002,214.01148327008465,tajjj,PL,7.0,0.4859265161453124,0.5462248243106589,314.0,670
14985143,174.6030740048727,Kiirbo,RO,10.0,0.5535959707516283,0.5460878683039859,1747.0,671
10673080,149.45489685382253,Jasver,VN,4.0,0.453195402435862,0.5454996174321447,,672
25112602,237.207836945166,macacko,PE,2.0,0.1717345677277884,0.5454897266758991,2696.0,673
27394972,273.4045773667651,Kefi,AU,1.0,0.0539962726170581,0.545074329469013,672.0,674
12206447,191.4691689329699,pepperoni,US,4.0,0.3163409796767943,0.5449689890038093,1792.0,675
26262309,251.6426853253128,Aquarius_hps,VN,1.0,0.1229482557870246,0.5448641995592861,1487.0,676
26866383,222.57741292689408,MISHASUMSKOY,UA,3.0,0.2156101736622614,0.5447263460988436,513.0,677
33328421,249.1668678243101,Koyu_,NZ,2.0,0.1279856376445113,0.5441362527631562,744.0,678
6456531,155.6285342335196,PRX DaNiCKMANZ,TH,5.0,0.4262280728018915,0.5437017245873785,3232.0,679
22842079,102.73289689629352,SnakesYxle,ID,6.0,0.5954578902983126,0.54360012141586,1964.0,680
22328335,193.6803811820193,Brofriendfnf,UA,3.0,0.3020182757730316,0.5431553537847255,766.0,681
6738624,143.4793775755371,[Crz]Renjie Lan,CN,4.0,0.4624247573927481,0.5430081763752654,3403.0,682
17483369,183.4557108860449,souffle_03,HK,21.0,0.5287048761149835,0.5426468664335742,2226.0,683
9872668,267.1316348105702,Ery,US,1.0,0.0628750338586931,0.542255739414518,2089.0,684
18927880,194.88025731060296,fewesf9,TW,3.0,0.2937406170993885,0.5420443887629318,1689.0,685
2342941,226.96615010737776,Ramchong,MO,2.0,0.190766304353446,0.5420254060775471,2241.0,686
20846896,174.93311980335113,[Paw]pwod,SG,12.0,0.5416157504702863,0.5419997274927651,562.0,687
16078911,197.94568309548484,Vekyo,MX,3.0,0.2828917527306903,0.5417890434912584,3343.0,688
11616192,176.31898749425903,Bestfast,IT,6.0,0.3517624397773018,0.5416672641980049,3643.0,689
7233032,212.4618225169456,paprotkaaaa,PL,3.0,0.2350604950178766,0.5414684269584531,2891.0,690
16870002,No Elo,sukidayo-,0,21.0,0.686711610183733,0.5412854642244139,,691
24224930,204.85669924603752,[REG]Seika,CL,3.0,0.2582472189800626,0.541166787758417,705.0,692
27484367,257.2463241878235,itsnicki,US,1.0,0.090129668147454,0.5411403571030451,963.0,693
11196445,199.01264127915064,Scep,US,4.0,0.2767870414661857,0.5411161463694701,5926.0,694
14832777,174.69644209182383,hashimoto1129,JP,4.0,0.3539197609626554,0.540903292699047,1328.0,695
16481146,167.35371414393134,say no more,AR,5.0,0.3756118911594636,0.5404378563985411,1707.0,696
6701738,No Elo,Stability,0,15.0,0.6854087303159765,0.540258497556618,,697
19081163,139.913556374352,-remu-,MO,6.0,0.461461188867869,0.5398984924370107,1907.0,698
14217761,138.09361555841292,datnonameboi,DE,11.0,0.5943750604998295,0.53811006112017,2984.0,699
16898447,256.38883418685685,GoldPabilion,KR,1.0,0.0804049491786031,0.5380117120203041,222.0,700
18867357,244.77077468468173,Soldier_Hibi,RU,1.0,0.1169893513943471,0.5378425694141821,951.0,701
6694908,136.39814754993884,X_Devil,RU,6.0,0.4632416868557861,0.5375175671796982,2601.0,702
17740440,235.4730210026701,Foxy007cz,CZ,2.0,0.1425911471993535,0.5367852325674002,681.0,703
11179361,254.84181049506213,ZCFirsTT,TH,1.0,0.0794774974032516,0.5365348225861226,2311.0,704
34152447,158.67504322158027,LassieNoki,VN,7.0,0.5540607791507582,0.5363997455552066,2346.0,705
15167241,250.5903975828173,Jawes,NO,1.0,0.0882419763156088,0.5353135044435995,3678.0,706
13993659,276.3269892746337,Japeynius,SG,7.0,0.3476458198737951,0.5352353907990252,1692.0,707
31786158,265.40699692408333,RAIDSICK3,KR,1.0,0.0403756813598941,0.5352257631058207,984.0,708
36326427,128.8200755795347,GDNoob25xd,ES,4.0,0.4783232970565659,0.5352049239735526,92.0,709
18018980,252.32910367941733,lingR,CN,1.0,0.0810698526288116,0.5349131931081798,539.0,710
17547210,232.40636439502163,quangminh1548,VN,7.0,0.4210454871185735,0.5343597838477303,1342.0,711
4686036,253.22555811397424,Sebaex,CL,1.0,0.0758632833827111,0.5343284122506347,4112.0,712
18344249,211.3522030205442,Sp3ctro,PE,4.0,0.2093115470148405,0.5341181171196349,1504.0,713
11939641,176.31155444052848,wolfpup08,RU,14.0,0.5170537046939512,0.5340523375431481,4264.0,714
32436952,181.97028243462103,Cyandrip,CN,3.0,0.3015616432609346,0.5336222959454849,563.0,715
10497659,107.41017385819978,[GB]Tyris,CN,10.0,0.6337086234882076,0.5332188933802892,4754.0,716
8611177,174.9490391618386,Archaic84,PL,5.0,0.3181087572918236,0.5321250631054166,2237.0,717
27419503,247.4499905348187,[quietly],CN,1.0,0.0853432866435484,0.5320606566535443,418.0,718
8999766,232.74787939853465,[GB]Frozen moon,CN,2.0,0.131193082855973,0.5317347441983727,979.0,719
31886971,227.7969004947909,Caaaat712,CN,2.0,0.1467743153325161,0.5316604000462257,1249.0,720
19107638,190.71723680244136,DiamondGenius75,PH,3.0,0.2646331766607965,0.5313958923667167,2816.0,721
13431947,61.83961479415738,Jerem[Monkey],FR,16.0,0.7072547438932394,0.5313749458331534,1066.0,722
26311862,162.7030627466685,-Nightkore,IE,9.0,0.5307881362310115,0.5305536255659524,2350.0,723
23315931,112.54084619899098,Best Sanallite,CL,6.0,0.5118147955685903,0.5305110619249759,2427.0,724
11789635,235.41992062787563,Piropito,VN,2.0,0.1171934075917499,0.5303727732893223,3003.0,725
29716889,147.52621001669266,Sillot,MX,4.0,0.395981130569749,0.5295990249742056,5789.0,726
19690810,158.89751264030426,BronyaZaychik_,PH,3.0,0.3579450998583309,0.529205630612391,1709.0,727
22841207,96.18409095839506,NEOBLAZER20,US,6.0,0.5589411728319293,0.5291744711804206,2387.0,728
22068488,219.4608221335264,[BBC] -Red-,MX,1.0,0.1617837484591275,0.5287199836931518,3363.0,729
16557619,237.88249644428697,Buffieman,GB,1.0,0.1017736859459351,0.5284861800536748,3722.0,730
23726452,69.91409175018934,xxxbruhmanxxx,NO,8.0,0.6843801350348783,0.5281749749045838,571.0,731
15119479,209.2345821268781,Ymir131,CN,2.0,0.1922957130365867,0.5281473269707824,902.0,732
32922855,199.18109700474383,[Crz]ChewYakuwo,JP,2.0,0.2239851941274288,0.5280089395139697,328.0,733
9009336,268.839736328792,nakikaze,JP,1.0,0.0001807333881609,0.5279058569734664,1925.0,734
30642543,193.9788232730979,Yominazuki,CN,3.0,0.2397860498464264,0.5277875582261509,973.0,735
15270411,99.3973786784714,[LS]Mari,US,17.0,0.6318115677875357,0.5275816972864007,5322.0,736
25950685,241.91253374900265,Wildcard,GB,1.0,0.0845633206897052,0.5274112165386671,1634.0,737
16551233,194.53876599111044,Muze_0407,CN,3.0,0.2364145301003623,0.527392348267202,1267.0,738
28527409,150.13882501876662,MORDEST68,BR,6.0,0.3785224295612102,0.527321733772361,1448.0,739
10496581,55.64959294958606,CygnusOz,CN,7.0,0.7064914659888116,0.5272717139997803,4470.0,740
21682880,227.1404927114416,Pokedogga,PE,2.0,0.125346868559994,0.5257584443507671,342.0,741
19660729,218.97085542041472,MrDabian,SG,2.0,0.1498214841347956,0.5253257646744021,1130.0,742
13359872,158.15629861360415,[MY] Ril,MY,5.0,0.3434456832126346,0.5249730136785649,1352.0,743
14134289,54.50872422986456,shokoha,TH,26.0,0.6997653509921631,0.5241559898368455,7124.0,744
15964029,118.97794802801224,[AR]lv3plane,ES,6.0,0.4654687847014987,0.524064904799291,2271.0,745
3181281,86.82908981257057,Zergh,BR,12.0,0.6430334159799229,0.523826335462262,3424.0,746
29606773,1.513154476877168,Shenzouz,CN,17.0,0.7897370063724344,0.5236032273677329,4281.0,747
15708798,206.99132920986503,Arswl,HK,3.0,0.1808916463387075,0.5234829204818843,5037.0,748
7589503,106.37615221545028,RaffCo,ID,5.0,0.5018480801180326,0.5230530937452748,8018.0,749
9724484,226.6814785026437,IMSAK,KR,2.0,0.1157814925470036,0.5229902600148287,2211.0,750
13356854,147.3467496029116,SpookyKraken,UA,3.0,0.369375692855148,0.5227820426688657,794.0,751
13145344,58.287478933122095,dolen,CA,8.0,0.6875666348103774,0.5221232778878995,3350.0,752
11799958,222.87473829503853,buenoo,PH,3.0,0.1235424508661686,0.5218749131534601,4527.0,753
30989598,243.11008897463745,awowuspro,RU,1.0,0.0586280939635679,0.5218698687497476,1994.0,754
10186414,246.9263259427945,Mantinsh,LV,1.0,0.0437060388553386,0.5211968516840771,384.0,755
24465399,237.64921552898227,shase_,PE,1.0,0.0724240153332218,0.5209376561535399,721.0,756
8151295,No Elo,Emptiness,0,5.0,0.6601335292150596,0.5203358710007414,,757
6114633,No Elo,[GS]DaZeRo5,0,9.0,0.6593955898987277,0.519754206413327,,758
8895079,166.85716932389553,Ageha8239,JP,4.0,0.2942662480043744,0.5196370030890911,3036.0,759
15798093,68.9590094519105,KinderJoy-,ID,10.0,0.6618028449957825,0.5194949496386023,1623.0,760
7080063,101.61084409755948,RandomeLoL,ES,5.0,0.5028971498431781,0.5194834214708147,3848.0,761
30993101,138.5545733031902,bili_TYL,CN,2.0,0.3837853484070916,0.5193243586227045,2272.0,762
10493479,189.09907688293245,Changpanda7045,TW,3.0,0.2211051962031624,0.5191775797316746,2738.0,763
20599160,177.81619503867046,Oofyxl,ID,3.0,0.2540125490796162,0.5183558198833151,3331.0,764
10502375,156.130880266687,HolySteven,HK,4.0,0.3233537767517598,0.5183049042152248,7317.0,765
10274449,94.06402680943872,RED POCKET,US,6.0,0.5197977042101769,0.5176521076664686,4629.0,766
12045149,159.5856234460949,FullCombro,US,5.0,0.309417119645652,0.5175882722514585,3853.0,767
25192757,166.4140944023919,Gameryt1234,VE,4.0,0.2858173542531012,0.5171616524841403,645.0,768
9627666,192.40836648034497,Minisora,MY,2.0,0.2012672932633086,0.5168639264054726,6524.0,769
10450696,134.60111120339687,Lerck,RU,11.0,0.5410335636023511,0.5168377645451434,5245.0,770
15035633,218.66633155451416,roy2206,HK,3.0,0.1166701800199554,0.5167664902015265,3011.0,771
36063454,241.1198494668121,WeirdLilDude,VN,1.0,0.043809653550754,0.5165526386139264,1543.0,772
17997776,177.34241710109993,NPCarl,GB,2.0,0.2467578699443741,0.5161552834639013,2008.0,773
13659177,186.5229253992732,joako_loco,AR,3.0,0.2160133073747766,0.5158285135114654,1842.0,774
20298842,199.2375732926924,Na2He,CN,2.0,0.1745438494557677,0.5156544803049662,204.0,775
17957861,No Elo,[ Heez ],0,8.0,0.6540969504371351,0.5155776693078038,,776
11115041,-33.49140140720647,TvS SorAKuN,VN,9.0,0.8275815516417173,0.5155050970254291,7493.0,777
37727531,203.27776885293625,Isaacwhy__,PH,1.0,0.1599056930052964,0.5152327968371972,1041.0,778
18282863,68.13378264457943,HxcQ777,CN,6.0,0.5889078542026532,0.5141290040442557,4002.0,779
30113994,No Elo,azertyghjkbjkj,0,12.0,0.6517215275260333,0.5137052939553308,,780
29887134,199.50976996353788,Torfo,KR,3.0,0.1634180149318764,0.513083052435108,601.0,781
34300315,209.09981972000352,player_rithimim,BR,2.0,0.1316090174806536,0.512818720099716,1263.0,782
2235750,179.35365986834543,_underjoy,PL,4.0,0.2256614031038311,0.5124819520796632,4484.0,783
11625617,92.7435106554868,ERA medium kek,DE,47.0,0.6004451639564249,0.5122268264580375,3510.0,784
15927535,179.81532720754473,venyez,SE,3.0,0.2229657751475591,0.5121772119606681,594.0,785
15801261,62.91969101917912,Az-u,ID,22.0,0.6484656604817189,0.5109799088038557,1685.0,786
9841162,78.91212357426348,[GB]Burger King,CN,5.0,0.5416109056560299,0.5109360482931813,4113.0,787
18733696,147.35021699728324,Flyfin,RU,3.0,0.3221293057348397,0.5109354430472879,2811.0,788
8029883,69.65309473658125,DAENGXicisae-,ID,6.0,0.5698477823689889,0.510570736165951,4820.0,789
27834299,108.59221528488963,Onirique,KR,5.0,0.4438190763041909,0.5102818250729765,1719.0,790
14030362,188.5568298520619,-Chen-,CN,3.0,0.186127489455657,0.5099690408747981,666.0,791
34040907,209.812324781651,Sebastian2817,CN,1.0,0.1170139391399992,0.5097313501533739,448.0,792
3104108,219.8026371427129,Hayabusa,GB,1.0,0.0847333428091656,0.5096706755735355,5753.0,793
18194250,190.541439342172,king07edwin,CA,1.0,0.1763266032551959,0.5091072184441698,806.0,794
8781662,43.768051414236986,Xu seventeen,CN,8.0,0.6754107024234524,0.5087848275229275,3242.0,795
20992774,24.69860902941184,Endterminal,CN,6.0,0.7050080540694066,0.508311632262535,7082.0,796
6193819,186.64815854679392,Kirara-Nekomata,TW,4.0,0.1818076083319286,0.5073504542219874,7305.0,797
10337737,136.67402815582105,[Crz]Gn1m,CN,3.0,0.3401633766114177,0.5068714342458097,1761.0,798
6183047,No Elo,pimoux,0,8.0,0.6419228212755997,0.5059816772537791,,799
17147440,203.04102734993967,Kornjii,LT,1.0,0.1217716380831267,0.5054783669777823,302.0,800
26205879,152.36341808868414,miksstter,LV,4.0,0.2829788914721539,0.5051486849553279,1762.0,801
11988432,129.66310111404175,mintears,JP,4.0,0.3530603629127439,0.5044670472238221,2426.0,802
